Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
CREXW,"Creative Realities, Inc.",0.4396,n/a,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/crexw
CACC,Credit Acceptance Corporation,438.6,$7.74B,1992,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/cacc
DGLD,Credit Suisse AG,16.56,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/dgld
DSLV,Credit Suisse AG,10.45,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/dslv
GLDI,Credit Suisse AG,9.85,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/gldi
SLVO,Credit Suisse AG,6.26,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/slvo
TVIX,Credit Suisse AG,169.56,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/tvix
UGLD,Credit Suisse AG,185.82,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ugld
USLV,Credit Suisse AG,61.53,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/uslv
USOI,Credit Suisse AG,4.69,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/usoi
VIIX,Credit Suisse AG,82.3,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/viix
ZIV,Credit Suisse AG,27.7,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ziv
CREE,"Cree, Inc.",61.01,$6.6B,1993,Technology,Semiconductors,https://old.nasdaq.com/symbol/cree
CRSA,Crescent Acquisition Corp,10.0095,$312.8M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/crsa
CRSAU,Crescent Acquisition Corp,10.4499,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/crsau
CRSAW,Crescent Acquisition Corp,1.05,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/crsaw
CCAP,"Crescent Capital BDC, Inc.",12.59,$354.63M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ccap
CRESY,Cresud S.A.C.I.F. y A.,3.6,$180.59M,1997,Finance,Real Estate,https://old.nasdaq.com/symbol/cresy
CRNX,"Crinetics Pharmaceuticals, Inc.",15.91,$522.57M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/crnx
CRSP,CRISPR Therapeutics AG,59.89,$3.65B,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/crsp
CRTO,Criteo S.A.,12.61,$778.34M,2013,Technology,Advertising,https://old.nasdaq.com/symbol/crto
CROX,"Crocs, Inc.",30.66,$2.07B,2006,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/crox
CRON,Cronos Group Inc.,6.47,$2.26B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/cron
CCRN,"Cross Country Healthcare, Inc.",5.7,$213.53M,2001,Technology,Professional Services,https://old.nasdaq.com/symbol/ccrn
CFB,"CrossFirst Bankshares, Inc.",8.9,$463.81M,2019,Finance,Major Banks,https://old.nasdaq.com/symbol/cfb
CRWD,"CrowdStrike Holdings, Inc.",93.12,$20.11B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/crwd
CRWS,"Crown Crafts, Inc.",5.06,$51.44M,n/a,Basic Industries,Textiles,https://old.nasdaq.com/symbol/crws
CYRX,"CryoPort, Inc.",24.81,$945.5M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cyrx
CYRXW,"CryoPort, Inc.",20.53,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cyrxw
CSGS,"CSG Systems International, Inc.",44.54,$1.47B,1996,Technology,EDP Services,https://old.nasdaq.com/symbol/csgs
CCLP,CSI Compressco LP,1.0401,$49.24M,2011,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/cclp
CSPI,CSP Inc.,8.35,$35.52M,1982,Technology,EDP Services,https://old.nasdaq.com/symbol/cspi
CSWI,"CSW Industrials, Inc.",69.04,$1.01B,n/a,Basic Industries,Home Furnishings,https://old.nasdaq.com/symbol/cswi
CSX,CSX Corporation,69.57,$53.25B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/csx
CTIC,CTI BioPharma Corp.,1.11,$81.79M,1997,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ctic
CUE,"Cue Biopharma, Inc.",25.55,$726.89M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cue
CPIX,Cumberland Pharmaceuticals Inc.,3.17,$48.28M,2009,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cpix
CMLS,Cumulus Media Inc.,5.76,$102.77M,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/cmls
CRIS,"Curis, Inc.",1.31,$47.92M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cris
CUTR,"Cutera, Inc.",13.32,$232.61M,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/cutr
CVBF,CVB Financial Corporation,18.51,$2.51B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cvbf
CVV,CVD Equipment Corporation,3,$19.9M,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cvv
CYAN,Cyanotech Corporation,2.38,$14.11M,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/cyan
CYBR,CyberArk Software Ltd.,98.12,$3.8B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cybr
CYBE,CyberOptics Corporation,31.73,$227.73M,1987,Capital Goods,Electronic Components,https://old.nasdaq.com/symbol/cybe
CYCC,"Cyclacel Pharmaceuticals, Inc.",4.525,$21.99M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cycc
CYCCP,"Cyclacel Pharmaceuticals, Inc.",5.82,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cyccp
CYCN,"Cyclerion Therapeutics, Inc.",4.61,$127.95M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cycn
CBAY,CymaBay Therapeutics Inc.,3.54,$243.84M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cbay
CYRN,CYREN Ltd.,1.254,$75.2M,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cyrn
CONE,CyrusOne Inc,72.74,$8.38B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cone
CYTK,"Cytokinetics, Incorporated",21.38,$1.27B,2004,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cytk
CTMX,"CytomX Therapeutics, Inc.",7.96,$365.55M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ctmx
CTSO,Cytosorbents Corporation,8.97,$324.99M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/ctso
DADA,Dada Nexus Limited,14.75,$3.28B,2020,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/dada
DJCO,Daily Journal Corp. (S.C.),275.4,$380.26M,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/djco
DAKT,"Daktronics, Inc.",4.58,$206.45M,1994,Consumer Durables,Miscellaneous manufacturing industries,https://old.nasdaq.com/symbol/dakt
DARE,"Dare Bioscience, Inc.",1,$26.65M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/dare
DRIO,DarioHealth Corp.,6.44,$24.43M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/drio
DRIOW,DarioHealth Corp.,0.04,n/a,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/driow
DZSI,"DASAN Zhone Solutions, Inc.",9.03,$194.27M,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/dzsi
DSKE,"Daseke, Inc.",2.82,$182.22M,2015,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/dske
DSKEW,"Daseke, Inc.",0.0585,n/a,2015,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/dskew
DAIO,Data I/O Corporation,3.2438,$26.67M,1981,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/daio
DDOG,"Datadog, Inc.",78.05,$23.37B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ddog
DTSS,Datasea Inc.,2.1,$43.98M,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/dtss
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",16.6,$786.59M,2014,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/play
DTEA,DAVIDsTEA Inc.,1.02,$26.6M,2015,Consumer Non-Durables,Food Chains,https://old.nasdaq.com/symbol/dtea
DFNL,Davis Select Financial ETF,19.2628,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dfnl
DINT,Davis Select International ETF,17.9886,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dint
DUSA,Davis Select U.S. Equity ETF,23.3755,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dusa
DWLD,Davis Select Worldwide ETF,23.5201,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dwld
DWSN,Dawson Geophysical Company,1.55,$36.15M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/dwsn
DBVT,DBV Technologies S.A.,5.31,$582.87M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/dbvt
DCPH,"Deciphera Pharmaceuticals, Inc.",54.24,$3.03B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/dcph
TACO,"Del Taco Restaurants, Inc.",6.33,$234.72M,2014,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/taco
TACOW,"Del Taco Restaurants, Inc.",0.07,n/a,2014,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/tacow
DCTH,"Delcath Systems, Inc.",7.7857,$27.37M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/dcth
DBCP,Delmar Bancorp,7.23,$128.75M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/dbcp
DMPI,"DelMar Pharmaceuticals, Inc.",1.02,$11.66M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/dmpi
